gear,x,y,nspp_S_cell,S_sum_cell
GND,51.75,6.0654,46,0.141464473628387
GND,51.75,6.5654,46,0.0749007474465568
GND,51.75,11.0654,81,7.20720120846814
GND,51.75,11.5654,95,29.8707944283541
GND,51.75,12.0654,60,43.0659515809592
GND,51.75,12.5654,52,39.2718359398884
GND,51.75,13.0654,46,17.0142390867149
GND,51.75,13.5654,46,4.42629642060243
GND,51.75,14.0654,46,24.2439410113562
GND,51.75,14.5654,58,59.5224393143708
GND,51.75,15.0654,107,119.079047245664
GND,51.75,15.5654,101,102.54483683903
GND,51.75,24.0654,42,30.9702629332017
GND,51.75,24.5654,35,19.417499541025
GND,51.75,25.0654,44,29.2404419404787
GND,51.75,25.5654,68,44.220731487172
GND,51.75,26.0654,66,40.9737761753121
GND,51.75,26.5654,66,40.3607951962936
GND,52.25,-44.9346,26,0.243732522430077
GND,52.25,-44.4346,26,0.518936473379208
GND,52.25,-43.9346,29,0.652686949349363
GND,52.25,-43.4346,29,0.40239018730185
GND,52.25,-42.9346,39,0.176761545255463
GND,52.25,-42.4346,39,0.0562821404196691
GND,52.25,-41.9346,43,0.0649858217157011
GND,52.25,-41.4346,43,0.0606274027629573
GND,52.25,-40.9346,47,0.0428828449517924
GND,52.25,-40.4346,47,0.0376890491058094
GND,52.25,-39.9346,50,0.0421328649863712
GND,52.25,-39.4346,50,0.0326503555211408
GND,52.25,-38.9346,50,0.0293196816605728
GND,52.25,-38.4346,50,0.0385810654221342
GND,52.25,-37.9346,50,0.113910833205685
GND,52.25,-37.4346,49,1.83355858788852
GND,52.25,-36.9346,53,7.28458555218914
GND,52.25,-36.4346,50,5.04916196514917
GND,52.25,-35.9346,52,1.05164560347118
GND,52.25,-35.4346,52,0.16666684559465
GND,52.25,-34.9346,54,0.247021331439326
GND,52.25,-34.4346,54,0.286253497079013
GND,52.25,-33.9346,56,0.441609031229839
GND,52.25,-33.4346,56,0.551123147646207
GND,52.25,-32.9346,54,0.566969663000295
GND,52.25,-32.4346,54,0.463473601436058
GND,52.25,-31.9346,57,0.437039863513801
GND,52.25,-31.4346,57,0.403448848994871
GND,52.25,-30.9346,56,0.428943548984617
GND,52.25,-30.4346,56,0.502377963926983
GND,52.25,-29.9346,55,0.499777924798233
GND,52.25,-29.4346,55,0.548698801933322
GND,52.25,-28.9346,54,0.459341560067559
GND,52.25,-28.4346,54,0.366880903761307
GND,52.25,-27.9346,54,0.416922691040386
GND,52.25,-27.4346,54,0.480249648922708
GND,52.25,-26.9346,54,0.553128260749741
GND,52.25,-26.4346,54,0.693181140203736
GND,52.25,-25.9346,54,0.866461235343479
GND,52.25,-25.4346,54,0.996918333701941
GND,52.25,-24.9346,54,1.06858084991278
GND,52.25,-24.4346,54,0.918753103493993
GND,52.25,-23.9346,45,0.808992789538331
GND,52.25,-23.4346,45,0.707871747011521
GND,52.25,-22.9346,45,0.352228306044305
GND,52.25,-22.4346,45,0.139292188785448
GND,52.25,-21.9346,45,0.113106539416053
GND,52.25,-21.4346,45,0.131252910782611
GND,52.25,-20.9346,45,0.126557878247646
GND,52.25,-20.4346,45,0.0882603421867568
GND,52.25,-19.9346,45,0.052601873725952
GND,52.25,-19.4346,45,0.035103827229747
GND,52.25,-18.9346,45,0.0994249081601769
GND,52.25,-18.4346,45,0.27357135001848
GND,52.25,-17.9346,45,0.571249022580396
GND,52.25,-17.4346,45,1.35433990299393
GND,52.25,-16.9346,45,1.83450475507765
GND,52.25,-16.4346,45,2.06731197075515
GND,52.25,-15.9346,45,2.0297151856623
GND,52.25,-15.4346,45,1.15352719201947
GND,52.25,-14.9346,45,0.540897588364618
GND,52.25,-14.4346,45,0.5144621970448
GND,52.25,-13.9346,45,0.474012894623464
GND,52.25,-13.4346,45,0.248920140067875
GND,52.25,-12.9346,45,0.0520222443834983
GND,52.25,-8.9346,45,0.0066438866308861
GND,52.25,-8.4346,45,0.00377665091468498
GND,52.25,-7.4346,45,0.0159663966477021
GND,52.25,-6.9346,45,0.0362492772078943
GND,52.25,-6.4346,45,0.0434614499434173
GND,52.25,-5.9346,45,0.0411546324375684
GND,52.25,-5.4346,45,0.0239906893848935
GND,52.25,-4.9346,45,0.00574446258909667
GND,52.25,-2.9346,45,0.0127637672813413
GND,52.25,-2.4346,45,0.0658672282201512
GND,52.25,-1.9346,45,0.189508991037038
GND,52.25,-1.4346,45,0.282446327138681
GND,52.25,-0.9346,45,0.311151962769911
GND,52.25,-0.4346,45,0.281955316369431
GND,52.25,0.0654000000000004,45,0.258098407908293
GND,52.25,0.5654,45,0.362966589471945
GND,52.25,1.0654,46,0.654327215071927
GND,52.25,1.5654,46,0.848282954376976
GND,52.25,2.0654,46,0.922587301502688
GND,52.25,2.5654,46,0.90366512226074
GND,52.25,3.0654,46,0.906578381353815
GND,52.25,3.5654,46,1.32477541456902
GND,52.25,4.0654,46,1.44851418123663
GND,52.25,4.5654,46,1.32091722152326
GND,52.25,5.0654,46,1.49079915305776
GND,52.25,5.5654,46,1.3305372161033
GND,52.25,6.0654,46,0.652283163492325
GND,52.25,6.5654,46,0.174865886559947
GND,52.25,7.0654,46,0.0704372924436414
GND,52.25,7.5654,46,0.223383985794758
GND,52.25,10.5654,46,2.05633724845616
GND,52.25,11.0654,47,14.9762935860642
GND,52.25,11.5654,60,68.5614955932463
GND,52.25,12.0654,118,188.455219384517
GND,52.25,12.5654,50,63.797645391571
GND,52.25,13.0654,46,23.7020910656562
GND,52.25,13.5654,46,5.05969458321479
GND,52.25,14.0654,46,6.19375287384514
GND,52.25,14.5654,46,42.6725204348128
GND,52.25,15.0654,113,156.141991943353
GND,52.25,15.5654,111,142.981812846801
GND,52.25,16.0654,109,121.622221377464
GND,52.25,24.0654,37,20.1546127151675
GND,52.25,24.5654,38,19.5629952011776
GND,52.25,25.0654,44,27.8758847961035
GND,52.25,25.5654,46,27.5543487939001
GND,52.25,26.0654,67,42.4864583332593
GND,52.25,26.5654,61,34.3382936177311
GND,52.75,-44.9346,26,0.346295408737498
GND,52.75,-44.4346,26,0.879278355258824
GND,52.75,-43.9346,29,0.800586772131121
GND,52.75,-43.4346,29,0.296290064069366
GND,52.75,-42.9346,39,0.098373434128854
GND,52.75,-42.4346,39,0.0391954247182332
GND,52.75,-41.9346,43,0.0664740585173447
GND,52.75,-41.4346,43,0.0752909027356488
GND,52.75,-40.9346,47,0.0546600361696604
GND,52.75,-40.4346,47,0.0400308122341273
GND,52.75,-39.9346,50,0.0645008135109847
GND,52.75,-39.4346,50,0.0523223730639926
GND,52.75,-38.9346,50,0.0444835251524806
GND,52.75,-38.4346,50,0.074437637982751
GND,52.75,-37.9346,50,0.103492888036964
GND,52.75,-37.4346,50,0.952956002467345
GND,52.75,-36.9346,50,2.42624658950555
GND,52.75,-36.4346,50,2.93248496375359
GND,52.75,-35.9346,52,3.20551386166547
GND,52.75,-35.4346,52,2.38257974068738
GND,52.75,-34.9346,54,1.03495659699839
GND,52.75,-34.4346,54,0.463705970808354
GND,52.75,-33.9346,56,0.461980691823402
GND,52.75,-33.4346,56,0.582478172768854
GND,52.75,-32.9346,54,0.498767667395541
GND,52.75,-32.4346,54,0.4473726148062
GND,52.75,-31.9346,57,0.63259042450333
GND,52.75,-31.4346,57,0.546929867072728
GND,52.75,-30.9346,56,0.429499681537165
GND,52.75,-30.4346,56,0.649408061629942
GND,52.75,-29.9346,55,0.744565866666853
GND,52.75,-29.4346,55,0.531374356735
GND,52.75,-28.9346,54,0.271248866618798
GND,52.75,-28.4346,54,0.169088371588526
GND,52.75,-27.9346,54,0.167393400322899
GND,52.75,-27.4346,54,0.219934354604585
GND,52.75,-26.9346,54,0.288566524383277
GND,52.75,-26.4346,54,0.390068397370091
GND,52.75,-25.9346,54,0.487775883125902
GND,52.75,-25.4346,54,0.609465885307945
GND,52.75,-24.9346,54,0.803850325987192
GND,52.75,-24.4346,54,0.727437301850436
GND,52.75,-23.9346,45,0.638429576856575
GND,52.75,-23.4346,45,0.507655188758076
GND,52.75,-22.9346,45,0.259078647184143
GND,52.75,-22.4346,45,0.170033341096235
GND,52.75,-21.9346,45,0.140862681281965
GND,52.75,-21.4346,45,0.142675475281129
GND,52.75,-20.9346,45,0.14724959783954
GND,52.75,-20.4346,45,0.147232897471748
GND,52.75,-19.9346,45,0.127918846741275
GND,52.75,-19.4346,45,0.0961461413190455
GND,52.75,-18.9346,45,0.264976753155507
GND,52.75,-18.4346,45,1.00741410904596
GND,52.75,-17.9346,45,1.51886653938229
GND,52.75,-17.4346,45,1.77930537885015
GND,52.75,-16.9346,45,1.96186906348018
GND,52.75,-16.4346,45,2.18416712449923
GND,52.75,-15.9346,45,2.31367693802963
GND,52.75,-15.4346,45,1.96041216498298
GND,52.75,-14.9346,45,1.72896940179238
GND,52.75,-14.4346,45,1.89546930799965
GND,52.75,-13.9346,45,2.00012681900157
GND,52.75,-13.4346,45,1.5529292725708
GND,52.75,-12.9346,45,0.854191731172483
GND,52.75,-12.4346,45,0.305889236848167
GND,52.75,-11.9346,45,0.0419620389149026
GND,52.75,-7.9346,45,0.00735275910036237
GND,52.75,-7.4346,102,0.115881929842299
GND,52.75,-6.9346,99,0.294454762120441
GND,52.75,-6.4346,100,0.420438588626945
GND,52.75,-5.9346,102,0.458169315437154
GND,52.75,-5.4346,45,0.138524327306585
GND,52.75,-4.9346,45,0.0774392925824489
GND,52.75,-4.4346,45,0.0401431164196317
GND,52.75,-3.9346,45,0.00915896494532462
GND,52.75,-2.4346,45,0.0262486453211551
GND,52.75,-1.9346,45,0.147347297524377
GND,52.75,-1.4346,45,0.283814163796315
GND,52.75,-0.9346,45,0.37759175329631
GND,52.75,-0.4346,45,0.413682416739412
GND,52.75,0.0654000000000004,45,0.385599094941968
GND,52.75,0.5654,45,0.511897422832299
GND,52.75,1.0654,46,0.625467508666916
GND,52.75,1.5654,46,0.612571043067847
GND,52.75,2.0654,46,0.730992919732727
GND,52.75,2.5654,46,0.937529557505994
GND,52.75,3.0654,46,0.911451512899457
GND,52.75,3.5654,46,0.888540111218093
GND,52.75,4.0654,46,0.977257404463164
GND,52.75,4.5654,46,1.37153603844538
GND,52.75,5.0654,46,1.97649568257618
GND,52.75,5.5654,46,1.75843109922781
GND,52.75,6.0654,46,1.33060568037497
GND,52.75,6.5654,46,0.882628677627895
GND,52.75,7.0654,46,0.473710246994913
GND,52.75,7.5654,46,0.190559208564771
GND,52.75,8.0654,46,0.0934411965126032
GND,52.75,8.5654,46,0.147459421761695
GND,52.75,10.0654,46,0.160292192561677
GND,52.75,10.5654,46,3.56200245937263
GND,52.75,11.0654,51,37.6592062357151
GND,52.75,11.5654,118,168.340969676514
GND,52.75,12.0654,118,190.281413723751
GND,52.75,12.5654,46,71.2854970114051
GND,52.75,13.0654,46,34.6615744343687
GND,52.75,13.5654,46,8.88305291373282
GND,52.75,14.0654,48,4.66041376716884
GND,52.75,14.5654,46,16.9642672619154
GND,52.75,15.0654,46,50.7429582493486
GND,52.75,15.5654,52,72.7082751747172
GND,52.75,16.0654,115,170.58724749982
GND,52.75,16.5654,114,146.555818361936
GND,52.75,24.0654,35,20.518711952277
GND,52.75,24.5654,44,29.8214721944326
GND,52.75,25.0654,45,27.0665915342942
GND,52.75,25.5654,41,24.4318730677773
GND,52.75,26.0654,62,36.1470096505987
GND,52.75,26.5654,61,37.6410811291526
GND,53.25,-44.9346,29,0.299560923968186
GND,53.25,-44.4346,29,0.499672938451592
GND,53.25,-43.9346,30,0.640944166157861
GND,53.25,-43.4346,30,0.441094765953533
GND,53.25,-42.9346,39,0.247336131638618
GND,53.25,-42.4346,39,0.0795067590074622
GND,53.25,-41.9346,43,0.0650927352374098
GND,53.25,-41.4346,43,0.0791268913038476
GND,53.25,-40.9346,47,0.0754007696897402
GND,53.25,-40.4346,47,0.0593713092477244
GND,53.25,-39.9346,50,0.051556033892614
GND,53.25,-39.4346,50,0.0397803154783448
GND,53.25,-38.9346,50,0.0440052303936373
GND,53.25,-38.4346,50,0.0648901263839065
GND,53.25,-37.9346,50,0.0609801380921702
GND,53.25,-37.4346,50,0.0625608318104956
GND,53.25,-36.9346,50,0.176797640812456
GND,53.25,-36.4346,50,2.5495880980141
GND,53.25,-35.9346,65,14.6920396156977
GND,53.25,-35.4346,51,10.9044100931987
GND,53.25,-34.9346,54,4.31996727639393
GND,53.25,-34.4346,54,1.07476405199925
GND,53.25,-33.9346,56,0.506570798497015
GND,53.25,-33.4346,56,0.523501750800727
GND,53.25,-32.9346,55,0.441466323594032
GND,53.25,-32.4346,55,0.383506959258456
GND,53.25,-31.9346,57,0.44036129545816
GND,53.25,-31.4346,57,0.474226804241964
GND,53.25,-30.9346,56,0.38968518731295
GND,53.25,-30.4346,56,0.342043443607215
GND,53.25,-29.9346,55,0.381704223329516
GND,53.25,-29.4346,55,0.306549999137218
GND,53.25,-28.9346,54,0.209510736927286
GND,53.25,-28.4346,54,0.162956506978615
GND,53.25,-27.9346,54,0.145605328666579
GND,53.25,-27.4346,54,0.174446028855346
GND,53.25,-26.9346,54,0.203958774601933
GND,53.25,-26.4346,54,0.231450407587807
GND,53.25,-25.9346,54,0.300035930922888
GND,53.25,-25.4346,54,0.469191094375942
GND,53.25,-24.9346,54,0.608469561032179
GND,53.25,-24.4346,54,0.596456803621407
GND,53.25,-23.9346,45,0.580520513895226
GND,53.25,-23.4346,45,0.35509306625546
GND,53.25,-22.9346,45,0.178684277946277
GND,53.25,-22.4346,45,0.173199275263536
GND,53.25,-21.9346,45,0.166933219726129
GND,53.25,-21.4346,45,0.134133660580764
GND,53.25,-20.9346,45,0.14301953760912
GND,53.25,-20.4346,45,0.15470563704309
GND,53.25,-19.9346,45,0.174115731238793
GND,53.25,-19.4346,45,0.159336558442492
GND,53.25,-18.9346,45,0.307474522594042
GND,53.25,-18.4346,45,0.969125069247907
GND,53.25,-17.9346,45,1.54441322955127
GND,53.25,-17.4346,45,1.94378366890276
GND,53.25,-16.9346,45,2.05516099138724
GND,53.25,-16.4346,45,2.04593280142333
GND,53.25,-15.9346,45,2.13335875685981
GND,53.25,-15.4346,45,2.12866106841793
GND,53.25,-14.9346,45,1.99996818316284
GND,53.25,-14.4346,45,1.83129528095532
GND,53.25,-13.9346,45,2.12910249979849
GND,53.25,-13.4346,45,3.49446256471017
GND,53.25,-12.9346,45,2.65055940092985
GND,53.25,-12.4346,45,0.831672823315257
GND,53.25,-11.9346,45,0.085818289185231
GND,53.25,-7.4346,45,0.0163079335573088
GND,53.25,-6.9346,45,0.062028898876886
GND,53.25,-6.4346,103,0.458202530221664
GND,53.25,-5.9346,112,0.631229259168724
GND,53.25,-5.4346,109,0.618648355261398
GND,53.25,-4.9346,104,0.585372073976194
GND,53.25,-4.4346,45,0.126653191558122
GND,53.25,-3.9346,45,0.0207342982379263
GND,53.25,-2.4346,45,0.00909043804555186
GND,53.25,-1.9346,45,0.0671795764214464
GND,53.25,-1.4346,45,0.259134446411615
GND,53.25,-0.9346,45,0.399487048658552
GND,53.25,-0.4346,45,0.462861855856978
GND,53.25,0.0654000000000004,45,0.462655829943708
GND,53.25,0.5654,45,0.452712224349395
GND,53.25,1.0654,45,0.407600537299928
GND,53.25,1.5654,46,0.478097005879169
GND,53.25,2.0654,46,1.00437735841612
GND,53.25,2.5654,46,1.17848949163027
GND,53.25,3.0654,46,0.895355515073388
GND,53.25,3.5654,46,0.621112287636098
GND,53.25,4.0654,46,0.546988896648039
GND,53.25,4.5654,46,0.91729233687725
GND,53.25,5.0654,46,1.2104862665576
GND,53.25,5.5654,46,1.35751847923499
GND,53.25,6.0654,46,1.59664163943514
GND,53.25,6.5654,46,1.87235655833135
GND,53.25,7.0654,46,1.50328371155253
GND,53.25,7.5654,46,0.717269383338697
GND,53.25,8.0654,46,0.286130850899902
GND,53.25,8.5654,46,0.129679552098072
GND,53.25,9.0654,46,0.0876598241436141
GND,53.25,9.5654,46,0.141082343090927
GND,53.25,10.0654,46,0.501775233362397
GND,53.25,10.5654,46,4.46406254245481
GND,53.25,11.0654,52,45.4769244432963
GND,53.25,11.5654,118,181.067699435687
GND,53.25,12.0654,119,188.641832237632
GND,53.25,12.5654,118,192.151891759646
GND,53.25,13.0654,46,49.2267074599642
GND,53.25,13.5654,46,14.7649531092808
GND,53.25,14.0654,46,3.55698096362261
GND,53.25,14.5654,46,3.7214966341155
GND,53.25,15.0654,46,4.53385523716236
GND,53.25,15.5654,46,20.1006830795078
GND,53.25,16.0654,48,55.0192291719478
GND,53.25,16.5654,115,164.800371853434
GND,53.25,24.0654,61,44.4819433212216
GND,53.25,24.5654,68,49.5243927220761
GND,53.25,25.0654,66,40.111770334939
GND,53.25,25.5654,68,40.9949247735293
GND,53.25,26.0654,66,42.0127771919759
GND,53.25,26.5654,74,53.8295849171931
GND,53.75,-44.9346,29,0.288500873629029
GND,53.75,-44.4346,29,0.379704701020458
GND,53.75,-43.9346,30,0.528953809376771
GND,53.75,-43.4346,30,0.754907705254289
GND,53.75,-42.9346,39,0.566015697340936
GND,53.75,-42.4346,39,0.116481098056129
GND,53.75,-41.9346,43,0.0421647092463343
GND,53.75,-41.4346,43,0.0549117053675797
GND,53.75,-40.9346,47,0.0560806209640443
GND,53.75,-40.4346,47,0.0442147008880429
GND,53.75,-39.9346,50,0.0386657951670428
GND,53.75,-39.4346,50,0.0400090540659859
GND,53.75,-38.9346,50,0.0420573482055941
GND,53.75,-38.4346,50,0.035091378306112
GND,53.75,-37.9346,50,0.0325970080919394
GND,53.75,-37.4346,50,0.0404351944978475
GND,53.75,-36.9346,50,0.172991763768621
GND,53.75,-36.4346,50,2.27990523625055
GND,53.75,-35.9346,52,9.86076862642339
GND,53.75,-35.4346,51,16.7847332563422
GND,53.75,-34.9346,54,10.6901332872462
GND,53.75,-34.4346,54,2.26189836535899
GND,53.75,-33.9346,56,0.345307639194237
GND,53.75,-33.4346,56,0.273587654609065
GND,53.75,-32.9346,55,0.343298256219753
GND,53.75,-32.4346,55,0.352018057160083
GND,53.75,-31.9346,57,0.296988970818494
GND,53.75,-31.4346,57,0.329461195925678
GND,53.75,-30.9346,56,0.31462224566672
GND,53.75,-30.4346,56,0.252742656436061
GND,53.75,-29.9346,55,0.273746045434874
GND,53.75,-29.4346,55,0.233145708788644
GND,53.75,-28.9346,54,0.212324712511832
GND,53.75,-28.4346,54,0.194029834745863
GND,53.75,-27.9346,54,0.148245057621952
GND,53.75,-27.4346,54,0.158756638424379
GND,53.75,-26.9346,54,0.180466630451136
GND,53.75,-26.4346,54,0.245841121826919
GND,53.75,-25.9346,54,0.354451223053734
GND,53.75,-25.4346,54,0.456796342756239
GND,53.75,-24.9346,54,0.518413899718099
GND,53.75,-24.4346,54,0.607069980567967
GND,53.75,-23.9346,45,0.472076776047527
GND,53.75,-23.4346,45,0.236540941193431
GND,53.75,-22.9346,45,0.155976917102424
GND,53.75,-22.4346,45,0.175265504642559
GND,53.75,-21.9346,45,0.168843806879147
GND,53.75,-21.4346,45,0.134620527175211
GND,53.75,-20.9346,45,0.145867586314428
GND,53.75,-20.4346,45,0.213498384993805
GND,53.75,-19.9346,45,0.309300969993274
GND,53.75,-19.4346,45,0.263680365785847
GND,53.75,-18.9346,45,0.297641529020378
GND,53.75,-18.4346,45,0.783848843170268
GND,53.75,-17.9346,45,1.39269960706407
GND,53.75,-17.4346,45,2.25883641971663
GND,53.75,-16.9346,45,2.62582225371821
GND,53.75,-16.4346,45,2.45789065107913
GND,53.75,-15.9346,45,1.99464049909647
GND,53.75,-15.4346,45,1.86818010649167
GND,53.75,-14.9346,45,1.80032038128769
GND,53.75,-14.4346,45,1.78016494698701
GND,53.75,-13.9346,45,2.04171932059839
GND,53.75,-13.4346,45,2.34844592936598
GND,53.75,-12.9346,45,1.70017293890891
GND,53.75,-12.4346,45,0.589546402707735
GND,53.75,-11.9346,45,0.093624081436288
GND,53.75,-6.9346,45,0.0129678518985018
GND,53.75,-6.4346,45,0.0657994154107777
GND,53.75,-5.9346,103,0.422474752622984
GND,53.75,-5.4346,50,0.221601489183409
GND,53.75,-4.9346,50,0.238982671650268
GND,53.75,-4.4346,45,0.166756296806984
GND,53.75,-3.9346,45,0.059168505846576
GND,53.75,-3.4346,45,0.00712285236242348
GND,53.75,-1.9346,45,0.0177562202233524
GND,53.75,-1.4346,45,0.0999147862154217
GND,53.75,-0.9346,45,0.315204743909363
GND,53.75,-0.4346,45,0.423582169297938
GND,53.75,0.0654000000000004,45,0.422835907734226
GND,53.75,0.5654,45,0.378958510729501
GND,53.75,1.0654,45,0.323791293794903
GND,53.75,1.5654,45,0.472991077358671
GND,53.75,2.0654,45,0.932905602628492
GND,53.75,2.5654,45,1.01026483098653
GND,53.75,3.0654,45,0.800774803525084
GND,53.75,3.5654,45,0.495947427932224
GND,53.75,4.0654,46,0.405300819633439
GND,53.75,4.5654,46,0.702372190779558
GND,53.75,5.0654,46,0.930262397091424
GND,53.75,5.5654,46,1.0377263846494
GND,53.75,6.0654,46,0.981483337062023
GND,53.75,6.5654,46,1.10116080919641
GND,53.75,7.0654,46,1.08148459544566
GND,53.75,7.5654,46,0.903925291578014
GND,53.75,8.0654,46,0.84273383204962
GND,53.75,8.5654,46,0.44166905034011
GND,53.75,9.0654,46,0.206572702265968
GND,53.75,9.5654,46,0.615010417513639
GND,53.75,10.0654,46,1.81170781455906
GND,53.75,10.5654,46,3.43164517307535
GND,53.75,11.0654,46,30.4632954203572
GND,53.75,11.5654,96,120.944966660156
GND,53.75,12.0654,119,181.186938980004
GND,53.75,12.5654,118,190.988951284583
GND,53.75,13.0654,46,56.0930863793515
GND,53.75,13.5654,46,18.8217764134379
GND,53.75,14.0654,46,2.76092405195159
GND,53.75,14.5654,46,3.04539880113711
GND,53.75,15.0654,46,1.79003889599095
GND,53.75,15.5654,46,0.485645939232905
GND,53.75,16.0654,46,0.0674010616543232
GND,53.75,24.0654,68,49.8581108511187
GND,53.75,24.5654,67,47.909007282907
GND,53.75,25.0654,65,39.6322208409234
GND,53.75,25.5654,66,40.0287823230388
GND,53.75,26.0654,64,37.171403898763
GND,53.75,26.5654,74,53.1426553188937
GND,54.25,-44.9346,29,0.211747088057227
GND,54.25,-44.4346,29,0.341322708277419
GND,54.25,-43.9346,31,0.393795182587037
GND,54.25,-43.4346,31,0.313364930976104
GND,54.25,-42.9346,42,0.225382152099634
GND,54.25,-42.4346,42,0.0859412960425812
GND,54.25,-41.9346,43,0.0474131544445089
GND,54.25,-41.4346,43,0.0434622065331348
GND,54.25,-40.9346,47,0.0418018967336956
GND,54.25,-40.4346,47,0.0295196753073175
GND,54.25,-39.9346,50,0.0238624111949515
GND,54.25,-39.4346,50,0.0244756654167415
GND,54.25,-38.9346,50,0.0341898194531866
GND,54.25,-38.4346,50,0.0366417521530047
GND,54.25,-37.9346,50,0.0366314848153825
GND,54.25,-37.4346,50,0.0557585193211167
GND,54.25,-36.9346,50,0.129871108437866
GND,54.25,-36.4346,50,0.589114496237525
GND,54.25,-35.9346,51,4.25918043048276
GND,54.25,-35.4346,51,12.8085798373781
GND,54.25,-34.9346,53,9.47131383037309
GND,54.25,-34.4346,53,2.32945378038711
GND,54.25,-33.9346,56,0.410743544339583
GND,54.25,-33.4346,56,0.237875908693831
GND,54.25,-32.9346,55,0.217103434432684
GND,54.25,-32.4346,55,0.248129955046949
GND,54.25,-31.9346,57,0.305368790030164
GND,54.25,-31.4346,57,0.286976317196986
GND,54.25,-30.9346,56,0.251294471147502
GND,54.25,-30.4346,56,0.21977099846288
GND,54.25,-29.9346,55,0.183699627746292
GND,54.25,-29.4346,55,0.175372823854947
GND,54.25,-28.9346,54,0.206642581300924
GND,54.25,-28.4346,54,0.222725167440977
GND,54.25,-27.9346,54,0.194603471780451
GND,54.25,-27.4346,54,0.182794188687234
GND,54.25,-26.9346,54,0.170488293091637
GND,54.25,-26.4346,54,0.298173683444057
GND,54.25,-25.9346,54,0.553632381511107
GND,54.25,-25.4346,54,0.544371008675645
GND,54.25,-24.9346,54,0.423725058347926
GND,54.25,-24.4346,54,0.43714212611518
GND,54.25,-23.9346,45,0.320601915334636
GND,54.25,-23.4346,45,0.187613176716373
GND,54.25,-22.9346,45,0.157425020420046
GND,54.25,-22.4346,45,0.159623190239596
